Unit name,Protocol,Comment,TOP Rating,Read ID,Read DTC,Live data,Parametrization,Programm.,Special func.,Cable,Univ. FR program,Univ. FR adapt.,Univ. cab,OEM,Group of vehicles,Vehicles,Photo,Connection diagram
RE401.NR00.,CAN,Done,,Yes,Yes,,,,ClearRE418,MS-36089 (132R),,,Yes,490045921R ,RENAULT / NISSAN,"RENAULT KANGOO 3 [2021, 2022, 2023, 2024, 2025]",No,No
RE402.NL00.,,Need can data,,,,,,,,Need unit,,,Need unit,490015MZ3B 6800017210,RENAULT / NISSAN,"Renault Megane E-Tech Electric [2022, 2023, 2024, 2025], Renault Megane IV [2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",No,No
IN403.NLA0.,CAN,Done,,,Yes,,,,,,,,Yes,49004-5NN0D 49004-5NN1A ,RENAULT / NISSAN,"INFINITI QX50 II [2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",No,IN403conn.jpg
IN406.NLA0.,CAN,Done,,,,,,,,MS-36042 (84R),,,Yes,490015DF1B 49001HW23A ,RENAULT / NISSAN,"INFINITI QX30 [2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",IN406.NLA0.jpg,ME404conn.jpg
NI402.NLF0.,CAN,Need unit,,,,,,,,Need unit,,,Need unit,49001-6CA2F 49001-6CA2A 49001-6CA2B 49001-6CA2D 49001-6CA2C 49001-6CA2E 49001-6CA0A 49001-6CA0B 49001-6CA0C 49001-6CA0D 49001-6CA0E 49001-6CA0F,RENAULT / NISSAN,"NISSAN ALTIMA L34 [2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",No,No
NI403.NL00.,CAN,Done,,Yes,Yes,,,,ClearNI403,MS-36087 (129R),,,Yes,49001-6RR1C 49001-6RR2A 49001-6RR2B ,RENAULT / NISSAN,"NISSAN ROGUE [2020, 2021, 2022, 2023, 2024, 2025]",NI403.NL00.jpg,NI403conn.jpg
NI404.NLA0.,CAN,Need unit,,,,,,,,Need unit,,,Need unit,49001-6SA0C,RENAULT / NISSAN,"Infiniti QX60 [2020, 2021, 2022, 2023, 2024, 2025], NISSAN Pathfinder R53 [2021, 2022, 2023, 2024, 2025]",No,No
NI405.NL01.,CAN,Done,,Yes,Yes,,,,ClearNI403,MS-36087 (129R),,,Yes,490016UM3B 490016US1D 490016US1E 490016US3A ,RENAULT / NISSAN,"NISSAN QASHQAI III (J12) [2021, 2022, 2023, 2024, 2025]",NI405.NL01.jpg,NI403conn.jpg
NI405.NL00.,CAN,,,,,,,,,,,,Yes,490016US3A,RENAULT / NISSAN,"Nissan Qashqai [2021, 2022, 2023, 2024, 2025], Renault Austral [2022, 2023, 2024, 2025]",No,No
NI406.NL00.,,Need can data,,,,,,,,Need unit,,,Need unit,490016LB0A,RENAULT / NISSAN,"Nissan Sentra [2020, 2021, 2022, 2023, 2024, 2025]",No,No
IN301,CAN,Need can data,,,,,,,,MS-37013 (14P),,,Yes,49110-3KA5A 49110-3KA5C 49110-3KA5D 49110-9NC5B 49110-3KA5E 491109NC0B,RENAULT / NISSAN,"Infiniti QX60 [2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",No,No
IN302,CAN,Done,,,,,,,,Not going to do,,,Yes,491106AA0A 491106AA5A ,RENAULT / NISSAN,"INFINITI Q70 (Y51) [2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",IN302.jpg,IN302conn.jpg
IN304,CAN,Need can data,,,,,,,,Need unit,,,Need unit,491105CC5A,RENAULT / NISSAN,"Infiniti Q60 [2016, 2017, 2018, 2019, 2020, 2021, 2022]",No,No
RE309,CAN,Need can data,,,,,,,,Need unit,,,Need unit,491101527R 491101995R 491105195R,RENAULT / NISSAN,"Renault Espace [2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]",No,No
NI407.NL00.,CAN,Done,,Yes,Yes,,,,ClearNI403,MS-36087 (129R),,,Yes,490015MP7E,RENAULT / NISSAN,"Nissan Ariya [2022, 2023, 2024, 2025]",NI407.NL00.jpg,NI403conn.jpg
AR402.NLF0.,CAN,Done,,,,,,,,MS-36014 (35R),,,Yes,50266419 50518204 50519427 50521026 50521027 50521639 50521665 50522908 50526421 50528725 50547666 50549951 ,FCA (Fiat Chrysler Automobiles),"ALFA ROMEO GIULIETTA (940) [2011, 2012, 2013, 2014, 2015, 2016, 2017]",AR402.NLF0.jpg,AR402conn.jpg
AR401.NLA0.,CAN,Done,,,,,,,,MS-36043 (85R),,,Yes,00505536120 50544050 50553612 50559427 50565524 ,FCA (Fiat Chrysler Automobiles),"ALFA ROMEO GIULIA (952_) [2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",AR401.NLA0.jpg,No
AR401.NLR0.,CAN,Done,,,,,,,,MS-36043 (85R),,,Yes,00505440420 50536427 50542787 50544042 50553610 50565522 ,FCA (Fiat Chrysler Automobiles),"ALFA ROMEO GIULIA (952_) [2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",AR401.NLR0.jpg,No
AR403.NLA0.,CAN,Done,,,,,,,,MS-36043 (85R),,,Yes,00505535750 50547452 50553575 50561989 ,FCA (Fiat Chrysler Automobiles),"ALFA ROMEO STELVIO (949_) [2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",AR403.NLA0.jpg,No
AR701,CAN,Done,,,,,,,,MS-35001 (1C),,,Yes,50508599 50516919 50517524 50518131 50518378 50520388 ,FCA (Fiat Chrysler Automobiles),"ALFA ROMEO MITO (955) [2010, 2011, 2012, 2013]",AR701.jpg,No
AR702,CAN,Done,,,,,,,,,,,Yes,505738820,FCA (Fiat Chrysler Automobiles),"ALFA ROMEO Tonale [2022, 2023, 2024, 2025]  DODGE Hornet [2022, 2023, 2024, 2025]",AR702.jpg,No
CH301,CAN,Done,,,,,,,,MS-37030 (31P),,,Yes,68059524 68059524AE 68059524AF 68059524AG 68059524AH 68059524AI 68059524AJ 68059524AK 68059525 68059525AE 68059525AF 68059525AG 68059525AH 68059525AI 68059525AJ 68059525AK 68059526 68059526AA 68059526AB 68059526AC 68059526AD 68059526AE 68059526AF ,FCA (Fiat Chrysler Automobiles),"DODGE CHARGER [2012, 2013, 2014], CHRYSLER 300 C [2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",CH301.jpg,No
JP302,CAN,Done,,Yes,Yes,,,,,MS-37030 (31P),,,Yes,05154662AB 5154662AB 5154663AC P05154662AB ,FCA (Fiat Chrysler Automobiles),"JEEP GRAND CHEROKEE IV (WK, WK2) [2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",JP302.jpg,JP301conn.jpg
DG401.HLR0.,CAN,Need to check,TOP25,Yes,Yes,Yes,,,Flash&EEPROM read/write,MS-36063 (111R),,,Yes,05154727AG 05154727AI 05154727AJ 68274991AB 68323541AA 68323541AB 68323541AC 68418398AA 68418398AB ,FCA (Fiat Chrysler Automobiles),"DODGE CHALLENGER купе [2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",DG401.HLR0.jpg,DG401conn.jpg
DG401.NLA0.,CAN,Need to check,TOP25,Yes,Yes,Yes,,,Flash&EEPROM read/write,MS-36063 (111R),,,Yes,68323544AB 68323544AC 68323544AD K68323544AD ,FCA (Fiat Chrysler Automobiles),"DODGE CHARGER [2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], DODGE CHALLENGER купе [2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",DG401.NLA0.jpg,DG401conn.jpg
DG401.NLR0.,CAN,Need to check,TOP25,Yes,Yes,Yes,,,Flash&EEPROM read/write,MS-36063 (111R),,,Yes,5154727AJ 5154744AJ 68367377AB 68416734AA 68417467AB 68417467AD 68418398AC 68466315AC 68593995AB R8367377AB ,FCA (Fiat Chrysler Automobiles),"DODGE CHALLENGER купе [2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",DG401.NLR0.jpg,DG401conn.jpg
DG402.NLA0.,CAN,Done,TOP25,,,,,,,MS-36052 (96R),,,Yes,2827437208c 5154751AE 68230030AA 68230030AC 68242957AH 68628858AA R8242957AI R8242958AC RL154751AE RL230030AB ,FCA (Fiat Chrysler Automobiles),"DODGE RAM 1500 пикап (DJ, DS) [2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",DG402.NLA0.jpg,DG402conn.jpg
DG403.NL00.,CAN,Done,TOP50,Yes,Yes,,,,Flash&EEPROM read/write,MS-36072 (114R),,,Yes,05154826AH 5154826AH 68249218AG 68249218AH 68249218AI 68321633AA 68321633AB 68321633AC 68321637AB 68321641AA 68321641AB 68321641AC 68417273AB 68417276AC 68417277AC 68453291AC 68453293AA 68499163AA P68417276AC ,FCA (Fiat Chrysler Automobiles),"DODGE DURANGO (WD) [2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], JEEP GRAND CHEROKEE IV (WK, WK2) [2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",DG403.NL00.jpg,DG403conn.jpg
CH403.NLA0.,CAN,Need to check,,Yes,Yes,,,,Flash&EEPROM read/write,MS-36063 (111R),,,Yes,68288305AA 68288305AD ,FCA (Fiat Chrysler Automobiles),"CHRYSLER PACIFICA [2020, 2021, 2022, 2023, 2024, 2025]",No,No
CH403.NLF0.,CAN,Need to check,,Yes,Yes,,,,Flash&EEPROM read/write,MS-36063 (111R),,,Yes,5154838AE 5154838AF 5154838EA 68231837AB 68378872AA P05154838AE ,FCA (Fiat Chrysler Automobiles),"CHRYSLER PACIFICA [2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",CH403.NLF0.jpg,No
FI402.NL00.,PWM,Done,,,,,,,,MS-36003 (17R),,,No,48500-79J50 4850079J51 48580-54L50 48580-54l51 48580-54l51000 48580-54L60 48580-54l61 48580-79J50 48580-79J60 4858079j50 71742760 71742762 71747076 71750795 71750796 71750797 71750798 71750902 71768319 71768343 71768344 71768345 ,FCA (Fiat Chrysler Automobiles),"FIAT SEDICI [2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014], SUZUKI SX4 (GY) [2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], SUZUKI SX4 седан (GY) [2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",FI402.NL00.jpg,Separate ECU
FI301,CAN,Done,,,,,,,,MS-37006 (7P),,,No,71740538 71746312 ,FCA (Fiat Chrysler Automobiles),"FIAT CROMA (194) [2005, 2006, 2007, 2008, 2009, 2010, 2011]",FI301.jpg,Sensor
FI302,CAN,Done,,,,,,,,MS-37006 (7P),,,No,71740534 71746311 ,FCA (Fiat Chrysler Automobiles),"FIAT CROMA (194) [2005, 2006, 2007, 2008, 2009, 2010]",FI302.jpg,Sensor
FI303,CAN,Done,,Yes,Yes,,,,,MS-37027 (28P),,,Yes,01390672080 1390672080 ,FCA (Fiat Chrysler Automobiles),"FIAT DUCATO автобус (250, 290) [2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], FIAT DUCATO фургон (250) [2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], FIAT DUCATO c бортовой платформой/ходовая часть (250) [2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",FI303.jpg,No
FI701,CAN,Done,,,,,,,,MS-35001 (1C),,,Yes,50518378 51826526 51826529 51860329 51860331 51863959 51864708 51892261 55701320 55701321 55701322 55703372 55704061 55704065 71753775 71753777 ,FCA (Fiat Chrysler Automobiles),"FIAT GRANDE PUNTO (199) [2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], FIAT PUNTO (199) [2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",FI701.jpg,FI701conn.jpg
FI702,CAN,Done,,,,,,,,MS-35004 (4C),,,No,51746818 51754448 71736288 71738424 ,FCA (Fiat Chrysler Automobiles),"FIAT PANDA (169) [2010, 2011, 2012, 2013]",FI702.jpg,Special transciever
FI703,CAN,Done,,,,,,,,MS-35001 (1C),,,Yes,5xq08jw4ad 68390338AA 735451730 735491799 735501074 77365211 77365508 ,FCA (Fiat Chrysler Automobiles),"FIAT 500 [2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",FI703.jpg,FI703conn.jpg
FI704,CAN,Done,,,,,,,,MS-35002 (2C),,,Yes,51795527 71748667 71751373 71751375 71753072 71753661 71769200 71771485 71772126 ,FCA (Fiat Chrysler Automobiles),"FIAT BRAVO II (198) [2008, 2009, 2010, 2011, 2012, 2013, 2014]",FI704.jpg,FI704conn.jpg
FI705,CAN,Done,,,,,,,,MS-35002 (2C),,,Yes,51705856 71736547 71748416 71749351 ,FCA (Fiat Chrysler Automobiles),"FIAT IDEA [2008, 2009, 2010, 2011, 2012], LANCIA MUSA (350) [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012]",FI705.jpg,FI704conn.jpg
FI708,CAN,Done,,,,,,,,MS-35002 (2C),,,Yes,46747277 46826724 71719533 71731544 71739893 71747908 ,FCA (Fiat Chrysler Automobiles),"FIAT STILO (192) [2002, 2003, 2004, 2005, 2006], FIAT STILO Multi Wagon (192) [2003, 2004, 2005, 2006, 2007, 2008]",FI708.jpg,FI704conn.jpg
FI706,CAN,Done,,,,,,,,MS-35003 (3C),,,No,46558346 46755203 46755205 71745063 71775549 ,FCA (Fiat Chrysler Automobiles),"FIAT PUNTO (188) [1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010], FIAT PUNTO Van (188AX) [2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009]",FI706.jpg,Special transciever
FI707,PWM,Done,,,,,,,,MS-35015 (18C),,,No,46536841 51832917 ,FCA (Fiat Chrysler Automobiles),"FIAT SEICENTO (187) [1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010]",FI707.jpg,Separate ECU
FI709,CAN,Done,,,,,,,,MS-35003 (3C),,,No,735536771 735536773 735541792 ,FCA (Fiat Chrysler Automobiles),"LANCIA YPSILON (846) [2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018], FIAT PANDA (312) [2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], FIAT PANDA VAN (312) [2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",FI709.jpg,Special transciever
FI710,CAN,Done,,,,,,,,MS-35003 (3C),,,No,46558346 46755203 71775549 ,FCA (Fiat Chrysler Automobiles),"FIAT PUNTO (188) [1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010], FIAT PUNTO Van (188AX) [2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009]",FI710.jpg,Special transciever
FI711,CAN,Done,,Yes,Yes,Yes,,,"Angle calibration, C1009",MS-35001 (1C),,,Yes,52038855 52119841 52134639 59326440 ,FCA (Fiat Chrysler Automobiles),"FIAT TIPO седан (356_) [2015, 2016, 2017, 2018, 2019, 2020], FIAT TIPO универсал (357_) [2016, 2017, 2018, 2019, 2020]",FI711.jpg,FI711conn.jpg
FI712,CAN,Need can data,,,,,,,,Need unit,,,Need unit,51892279 51927085,FCA (Fiat Chrysler Automobiles),"Fiat Grande Punto [2005, 2006, 2007, 2008, 2009, 2010], Fiat Punto Evo [2009, 2010, 2011, 2012]",No,No
FI713,CAN,Done,,Yes,Yes,Yes,,,"Angle calibration, EEPROM erase/write",MS-35001 (1C),,,Yes,52007737 52031263 52047879 52054646 52062892 52091011 52147792 ,FCA (Fiat Chrysler Automobiles),"FIAT 500X (334) [2015, 2016, 2017, 2018]",No,FI711conn.jpg
JP701,CAN,Done,,Yes,Yes,Yes,,,"Angle calibration, EEPROM erase/write",MS-35001 (1C),,,Yes,52031555 68312322AA 68330647AA 68369795AA ,FCA (Fiat Chrysler Automobiles),"JEEP RENEGADE вездеход закрытый (BU) [2014, 2015, 2016, 2017, 2018]",JP701.jpg,FI711conn.jpg
JP702,CAN,Done,,Yes,Yes,Yes,,,"Angle calibration, EEPROM erase/write",MS-35001 (1C),,,Yes,68369795AA ,FCA (Fiat Chrysler Automobiles),"JEEP RENEGADE вездеход закрытый (BU) [2014, 2015, 2016, 2017, 2018]",JP702.jpg,FI711conn.jpg
LA701,CAN,Done,,,,,,,,MS-35012 (14C),,,Yes,71751376 71753659 71769180 ,FCA (Fiat Chrysler Automobiles),"LANCIA DELTA III (844) [2008, 2009, 2010, 2011, 2012, 2013, 2014]",LA701.jpg,No
LA702,CAN,Done,,,,,,,,MS-35005 (5C),,,Yes,51749208 51825824 51825825 51825826 51825827 ,FCA (Fiat Chrysler Automobiles),"LANCIA YPSILON (843) [2010, 2011]",LA702.jpg,LA702conn.jpg
JP301,CAN,In emergency,,,,,,,,MS-37030 (31P),,,Yes,05154662AB 5154662AB 52124998AE P05154662AB ,FCA (Fiat Chrysler Automobiles),"JEEP GRAND CHEROKEE IV (WK, WK2) [2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], DODGE DURANGO [2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",JP301.jpg,JP301conn.jpg
CH401.NL00.,CAN,Done,,Yes,Yes,,,,VIN read/write,MS-36014 (35R),,,Yes,05154461AF 5154461AH 5154461AI 5154461AJ RL154461AF ,FCA (Fiat Chrysler Automobiles),"CHRYSLER 200 седан [2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",CH401.NL00.jpg,CH401conn.jpg
CH402.NLR0.,CAN,Done,,Yes,Yes,,,,Flash&EEPROM read/write,MS-36063 (111R),,,Yes,5154732AH 5154732AJ 5154743AI 5154744AH 5154744AI 5154744AJ 5154744AL 68243433AE 68274990AB 68274994AB 68274996AB 68323540AA 68323540AB 68323546AA 68323546AB 68417472AB ,FCA (Fiat Chrysler Automobiles),"CHRYSLER 300 C [2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",CH402.NLR0.jpg,No
CH404.NL00.,,Need can data,,,,,,,,Need unit,,,Need unit,68466322AB K68466322AB K68526095AB 68526095AB K68624782AA 68624782AA K68466317AB 68466317AB 68466314AB,FCA (Fiat Chrysler Automobiles),"Dodge Charger [2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], Dodge Challenger [2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], Chrysler 300 LX [2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]",No,No
FI401.NLF0.,CAN,Need can data,,Yes,Yes,,,,,MS-36086 (130R),,,Yes,1399906080 1399907080,FCA (Fiat Chrysler Automobiles),"FIAT DUCATO [2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",FI401.NLF0.jpg,FI401conn.jpg
JP401.NL00.,CAN,Done,,Yes,Yes,,,,VIN read/write,MS-36014 (35R),,,Yes,5154454AF 5154521AD 5154521AE 5154521AF 5154521AG 5154521AH 5154521AI 5154521AJ 68335094AA 68369260AA KRL154521AI P05154521AG P05154521AI RL154454AH RL154521AF RL154521AG RL154521AH RL154521AI ,FCA (Fiat Chrysler Automobiles),"JEEP CHEROKEE (KL) [2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",JP401.NL00.jpg,JP401conn.jpg
JP402.NL00.,,Need can data,,,,,,,,Need unit,,,Need unit,K68445320AA K68631125AA,FCA (Fiat Chrysler Automobiles),"Jeep Compass [2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",No,No
JP403.NL00.,CAN,Done,,,,,,,,MS-36043 (85R),,,Yes,68284077AD P68284077AH ,FCA (Fiat Chrysler Automobiles),"JEEP CHEROKEE (KL) [2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",JP403.NL00.jpg,JP403conn.jpg
JP404.NLR0.,CAN-FD,Done,,,,,,,,MS-36082 (124R),,,Yes(CAN_FD),68375407AD 68375407AE 68375407AF 68375407AG 68375407AI 68581380AA ,FCA (Fiat Chrysler Automobiles),"JEEP GRAND CHEROKEE IV (WK, WK2) [2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",JP404.NLR0.jpg,JP404conn.jpg
IV404.NL00.,CAN,Done,,,,,,,,MS-36028 (63R),,,Yes,5802352637 5802352651 ,FCA (Fiat Chrysler Automobiles),"IVECO DAILY VI c бортовой платформой/ходовая часть [2014, 2015, 2016], IVECO DAILY VI фургон/универсал [2014, 2015, 2016], IVECO DAILY VI Фургон [2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",IV404.NL00.jpg,JP404conn.jpg
MS401.NL00.,CAN,Done,,,,,,,,MS-36043 (85R),,,Yes,06701056310 067701056770 ,FCA (Fiat Chrysler Automobiles),"MASERATI LEVANTE вездеход закрытый (M161) [2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], MASERATI GHIBLI (M157) [2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",MS401.NL00.jpg,No
MS402.NL00.,,Need can data,,,,,,,,Need unit,,,Need unit,06702933380 06702937480,FCA (Fiat Chrysler Automobiles),"MASERATI GRECALE [2022, 2023, 2024, 2025]",No,No
DG404.NL00.,CAN,Done,TOP100,Yes,Yes,,,,Flash&EEPROM read/write,MS-36063 (111R),,,Yes,68264559AG K68264559AG ,FCA (Fiat Chrysler Automobiles),"DODGE RAM 1500 пикап (DJ, DS) [2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",DG404.NL00.jpg,DG404conn.jpg
DG405.NLF0.,CAN,Done,,Yes,Yes,,,,VIN read/write,MS-36014 (35R),,,Yes,05154532AC 5154532AE 5154532AD RL154532AE 68080078AC 68080078AK 68080078AH 68080078AE 68080078AJ 68080078AG 68080078AD RL080078AH 68080078AI 68080078AF P68080078AF,FCA (Fiat Chrysler Automobiles),"DODGE DART [2012, 2013, 2014, 2015, 2016]",No,No
JP303,CAN,Done,,,,,,,,Not going to do,,,Yes,68529412 K68247930AD K68247931AD P68529412AA ,FCA (Fiat Chrysler Automobiles),"JEEP WRANGLER IV (JL) [2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",No,JP303conn.jpg
AR404.NLA0.,CAN,Done,,,,,,,,MS-36043 (85R),,,Yes,50565711,FCA (Fiat Chrysler Automobiles),"ALFA ROMEO STELVIO (949) [2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",No,No
JP703,CAN,Need can data,,Yes,Yes,Yes,,,"Angle calibration, EEPROM erase/write",Need unit,,,Need unit,68276903AF,FCA (Fiat Chrysler Automobiles),"JEEP COMPASS MP [2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",No,No
DG406.NL00.,CAN,Need can data,,,,,,,,Need unit,,,Need unit,68499165AA 68524909AA 68524909AB,FCA (Fiat Chrysler Automobiles),"DODGE RAM V 1500 пикап DT [2019, 2020, 2021, 2022, 2023, 2024, 2025]",No,No
FI714,,Need can data,,,,,,,,Need unit,,,Need unit,1002509280,FCA (Fiat Chrysler Automobiles),"FIAT CRONOS [2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",No,No
DG407.NL00.,,Need can data,,,,,,,,Need unit,,,Need unit,68499165AA 68524909AA 68524909AB,FCA (Fiat Chrysler Automobiles),"DODGE DURANGO [2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], JEEP GRAND CHEROKEE [2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",No,No
JA401.NLA0.,CAN,Done,TOP25,Yes,Yes,Yes,,Yes(4 files),,MS-36034 (70R),,,Yes,HK83-3200-AC HK833200AC HK833200AD HK833504AD HK833504AF JK83-3200-AB JK833504AC KK83-3200-AB LR090868 LR093854 T4A12198 T4A13857 T4A39587 ,Jaguar Land Rover Automotive PLC,"JAGUAR F-PACE (X761) [2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], LAND ROVER RANGE ROVER VELAR [2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",JA401.NLA0.jpg,FO422conn.jpg
JA402.NLA0.,CAN,Done,,,,,,,,MS-36034 (70R),,,Yes,GX73-3200-AE GX73-3200-CA GX733200AF HX733504CD JX733504CC T2H37953 T4N34215 ,Jaguar Land Rover Automotive PLC,"JAGUAR XE (X760) [2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",JA402.NLA0.jpg,No
JA402.NLR0.,CAN,Done,,,,,,,,MS-36034 (70R),,,Yes,GX633200AF GX733200AE HX633200AA HX73-3200-CB HX733200AA HX733504AA T2H19684 T4N15266 T4N15268 ,Jaguar Land Rover Automotive PLC,"JAGUAR XE (X760) [2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",JA402.NLR0.jpg,No
LR403.NLA0.,CAN,Done,TOP100,,,,,,,MS-36028 (63R),,,Yes,HPLA-3200-CC JPLA-3200-CA L8B23504AS LR081613 LR143424 LR174672 ,Jaguar Land Rover Automotive PLC,"LAND ROVER DISCOVERY V (L462) [2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",LR403.NLA0.jpg,No
LR401.NL00.,CAN,Done,TOP25,,,,,,,MS-36028 (63R),,,Yes,BJ32-3200-AE BJ32-3504-EA BJ323200EB BJ323200EC EJ323200AC EJ323200CB GJ32-3200-AD GJ323200AB GJ323200AC HK723200AE LR026259 LR041413 LR049354 LR052324 LR080310 LR088698 LR088699 LR122727 LR142561 LR142565 LR142575 RMBJ323504AD RMEJ323504AC ,Jaguar Land Rover Automotive PLC,"LAND ROVER RANGE ROVER EVOQUE (LV) [2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",LR401.NL00.jpg,LR401conn.jpg
